country_code_iso2,region,locode,port_name,latitude,longitude,facade,fao_areas,is_active
BR,,BRJDO,João Dourado,-11.3333333333333,-41.65,,{},False
BR,,BRLEO,Lupércio,-22.4,-49.8166666666667,,{},False
DE,,DEHKN,Holzkirchen,47.88333333,11.7,,{},False
US,,US2CC,Cement City,42.2,-84.31666667,,{},False
BR,,BRNUB,Nova Ubiratã,-12.98333333,-55.25,,{},False
BR,,BRSTX,Sete De Setembro,-28.1166666666667,-54.45,,{},False
RU,,RUNOZ,Novokuznetsk,53.75,87.11666667,,{},False
BR,,BRJIR,Juscimeira,-16.0333333333333,-54.8833333333333,,{},False
BR,,BRCGB,Várzea Grande Apt / Cuiabá,-15.58333333,-56.08333333,,{},False
DE,,DEMGM,Margetshöchheim,49.8333333333333,9.85,,{},False
BR,,BRKPI,Capitólio,-20.6,-46.05,,{},False
DE,,DERUC,Ruhland,51.46666667,13.86666667,,{},False
BR,,BRFBA,Fonte Boa,-2.5,-66.0833333333333,,{},False
BR,,BRFNV,Fazenda Nova,-16.1666666666667,-50.7833333333333,,{},False
EE,,EEMLG,Mulgi Rand,58.33916667,25.94166667,,{},False
VE,,VEVIG,El Vigia,8.6144269,-71.6554692,,{},False
BR,,BRUMN,Uruana De Minas,-16.05,-46.25,,{},False
EE,,EEHYP,Hüpsi,57.855,26.91166667,,{},False
CZ,,CZPSK,Pisek,49.3,14.15,,{},False
BR,,BRCMT,Cândido Mota,-22.7333333333333,-50.3833333333333,,{},False
UA,,UATNL,Ternopol,49.55,25.58333333,,{},False
BR,,BRLEZ,Sales,-21.3333333333333,-49.4833333333333,,{},False
RO,,ROBCD,Bicsad,46.1,25.8666666666667,,{},False
AR,,ARCOA,Coronda,-31.96666667,-60.91666667,,{},False
DE,,DEZIR,Zirndorf,49.45,10.95,,{},False
BR,,BRBBM,Borborema,-21.6166666666667,-49.0666666666667,,{},False
US,,USBMI,Bloomington-Normal Apt,40.46666667,-88.9,,{},False
BR,,BRFBE,Francisco Beltrão,-26.08333333,-53.06666667,,{},False
DE,,DESCB,Schönberg,50.53333333,11.96666667,,{},False
BR,,BRLUS,Lupionópolis,-22.75,-51.65,,{},False
BR,,BRACP,Américo De Campos,-20.2833333333333,-49.7166666666667,,{},False
BR,,BRNCH,Nova Castilho,-20.75,-50.3333333333333,,{},False
BR,,BRCOX,Coxim,-18.5,-54.75,,{},False
UA,,UAKCP,Kamenets-Podolskiy,48.66666667,26.56666667,,{},False
BR,,BRKTY,Catuti,-15.35,-42.95,,{},False
DE,,DERUE,Rüdesheim Am Rhein,49.98333333,7.916666667,,{},False
BR,,BRNPG,Nuporanga,-20.7333333333333,-47.7333333333333,,{},False
BR,,BRLSA,Lagoa Santa,-19.1833333333333,-51.4,,{},False
BR,,BRFDJ,Foz Do Jordão,-25.7333333333333,-52.1166666666667,,{},False
BR,,BRICM,Icém,-20.3333333333333,-49.1833333333333,,{},False
BR,,BRFLT,Floresta,-23.6,-52.0666666666667,,{},False
BR,,BRCDY,Candói,-25.5666666666667,-52.05,,{},False
BR,,BRNMV,Nova Monte Verde,-9.96666666666667,-57.4666666666667,,{},False
BR,,BRBIG,Boa Esperança Do Iguaçu,-25.6333333333333,-53.2166666666667,,{},False
BR,,BRPBN,Pimenta Bueno,-11.6666666666667,-61.1833333333333,,{},False
CF,,CFBBT,Berbérati,4.266666667,15.78333333,,{},False
BR,,BRPMO,Promissão,-21.5333333333333,-49.85,,{},False
BR,,BRNIP,Nipoã,-20.9,-49.7666666666667,,{},False
UA,,UAPRU,Prut,50.31666667,28.05,,{},False
BR,,BRJWI,Juarina,-8.11666666666667,-49.0833333333333,,{},False
CZ,,CZDCB,Decín,50.78333333,14.21666667,,{},False
BR,,BRMPC,Marianópolis Do Tocantins,-9.78333333333333,-49.65,,{},False
US,,USC9C,Clay Center,41.5666666666667,-83.3833333333333,,{},False
US,,US3GT,Good Thunder,44.0,-94.05,,{},False
BR,,BRTOI,Tocantínia,-9.55,-48.3666666666667,,{},False
BR,,BRYTC,Itauçu,-16.2,-49.6,,{},False
BR,,BRGDA,Gonçalves Dias,-5.13333333333333,-44.3,,{},False
RO,,ROTGM,Târgu-Mures,46.55,24.56666667,,{},False
IN,,INMNI,Manali,32.26666667,77.16666667,,{},False
AR,,ARBVA,Bella Vista,-27.03333333,-65.3,,{},False
BR,,BRKDB,Candiba,-14.4,-42.85,,{},False
US,,USUH3,University Heights,41.48333333,-81.53333333,,{},False
BR,,BRUBI,Ubiratã,-24.5333333333333,-52.9833333333333,,{},False
MN,,MNULG,Ölgii,48.96666667,89.95,,{},False
BR,,BRSDG,São Raimundo Das Mangabeiras,-7.01666666666667,-45.4833333333333,,{},False
US,,US9JV,North Java,42.68333333,-78.33333333,,{},False
DE,,DEGUB,Guben,51.95,14.71666667,,{},False
BR,,BRTZG,Santa Tereza De Goiás,-13.7,-49.0,,{},False
BR,,BRYBT,Ibititá,-11.55,-41.9666666666667,,{},False
BR,,BRAPG,Alto Paraíso De Goiás,-14.1333333333333,-47.5166666666667,,{},False
DE,,DEGII,Grunhainichen,50.7666666666667,13.1666666666667,,{},False
BR,,BRPWI,Poloni,-20.7833333333333,-49.8,,{},False
BR,,BRATP,Alto Paraíso,-9.71666666666667,-63.3166666666667,,{},False
BR,,BRKBU,Caiabu,-22.0,-51.2333333333333,,{},False
DE,,DEFRF,Friedrichsdorf,50.26666667,8.65,,{},False
US,,USL2L,Saint Helens,37.56666667,-83.63333333,,{},False
BR,,BRKDT,Cariri Do Tocantins,-11.8833333333333,-49.1666666666667,,{},False
BR,,BRBGZ,Santa Bárbara De Goiás,-16.5666666666667,-49.6833333333333,,{},False
US,,USKR7,Crandall,34.8666666666667,-84.7333333333333,,{},False
BR,,BRYRY,Irati,-26.65,-52.8833333333333,,{},False
DE,,DESIN,Singen,47.76666667,8.833333333,,{},False
GN,,GNPIT,Pita,11.05,-12.4,,{},False
BR,,BRPCM,Pacaraima,4.46666666666667,-61.1333333333333,,{},False
BR,,BRKVL,Claraval,-20.3833333333333,-47.2833333333333,,{},False
US,,USC5P,Capulin,37.28333333,-106.1,,{},False
US,,USS55,Sutton,40.6,-97.85,,{},False
SK,,SKZRC,Zuberec,49.25,19.6,,{},False
DE,,DEKRU,Krumbach,48.25,10.36666667,,{},False
BR,,BRPRI,Paraíso,-21.0,-48.7666666666667,,{},False
BR,,BRMNZ,Ministro Andreazza,-11.1833333333333,-61.5166666666667,,{},False
BR,,BRPHW,Pinhão,-25.71666667,-51.63333333,,{},False
BR,,BRLEW,Sebastião Leal,-7.56666666666667,-44.0666666666667,,{},False
US,,USV2N,Keslers Cross Lanes,38.23333333,-80.93333333,,{},False
VE,,VEVCR,Carora,10.1814384,-70.073769,,{},False
BR,,BRRNC,Renascença,-26.15,-52.9666666666667,,{},False
BR,,BRRUA,Curuá,-1.88333333333333,-55.1166666666667,,{},False
BR,,BRJAE,Jardim Alegre,-24.1666666666667,-51.6833333333333,,{},False
LT,,LTPAN,Panemune,55.08333333,21.88333333,,{},False
BR,,BRCES,Ceres,-15.3,-49.6,,{},False
CO,,COSIL,Silvania,4.4,-74.38333333,,{},False
BR,,BRSFZ,São Francisco De Sales,-19.85,-49.75,,{},False
RU,,RUNJC,Nizhnevartovsk,60.93333333,76.56666667,,{},False
DE,,DEKUE,Künzelsau,49.28333333,9.683333333,,{},False
BR,,BRKPU,Cristalândia Do Piauí,-10.6333333333333,-45.1833333333333,,{},False
BR,,BRSDI,São Pedro Do Ivaí,-23.8666666666667,-51.85,,{},False
DE,,DEWOB,Wolfsburg,52.43333333,10.8,,{},False
US,,USZF7,Zumbro Fall,44.2833333333333,-92.4166666666667,,{},False
BR,,BRFXT,São Félix Do Tocantins,-10.1666666666667,-46.65,,{},False
BR,,BRNZI,Nazária,-5.33333333333333,-42.8,,{},False
US,,USEMM,Kemmerer,41.78333333,-110.5333333,,{},False
BR,,BRNAB,Narandiba,-22.4,-51.5166666666667,,{},False
BR,,BRMMD,Manoel Emídio,-8.0,-43.8666666666667,,{},False
BR,,BRSOS,São Simão,-21.4666666666667,-47.55,,{},False
BR,,BRIBT,Ibotirama,-12.1833333333333,-43.2166666666667,,{},False
BR,,BRCSS,Cassilândia,-19.15,-51.75,,{},False
BR,,BRCSE,Castelândia,-18.0833333333333,-50.2166666666667,,{},False
BR,,BRVEO,Veríssimo,-19.6666666666667,-48.3,,{},False
DE,,DEHHE,Hohentengen Am Hochrhein,47.56666667,8.433333333,,{},False
BR,,BRAFW,Santo Afonso,-14.4833333333333,-57.0,,{},False
BR,,BRSXT,Santo Expedito,-21.8333333333333,-51.3833333333333,,{},False
US,,USB7A,Basalt,38.0,-118.266666666667,,{},False
BR,,BRADU,Abadia Dos Dourados,-18.4833333333333,-47.3833333333333,,{},False
BR,,BRIOG,Itaporanga,-23.7,-49.4833333333333,,{},False
BR,,BRBOW,Barra Do Ouro,-7.68333333333333,-47.6833333333333,,{},False
BR,,BRDBC,Dom Bosco,-16.65,-46.2666666666667,,{},False
BR,,BRDLN,Adelândia,-16.4,-50.15,,{},False
BR,,BRAVV,Avanhandava,-21.45,-49.9333333333333,,{},False
DE,,DENUL,Neu Ulm,48.4,10.01666667,,{},False
BR,,BRSPQ,Santa Rosa Do Piauí,-6.8,-42.2666666666667,,{},False
BR,,BRCBI,Caibi,-27.0666666666667,-53.25,,{},False
EE,,EEEHA,Eha,58.18027778,26.09055556,,{},False
CZ,,CZHDA,Horní Dvoriste,48.6,14.41666667,,{},False
US,,USVPV,Vanport,40.68333333,-80.31666667,,{},False
BR,,BRNHT,Novo Horizonte,-12.8,-42.1666666666667,,{},False
BR,,BRIAP,Itirapina,-22.25,-47.8166666666667,,{},False
BR,,BRKAZ,Campo Azul,-16.5,-44.8,,{},False
BR,,BRMEP,Morro Cabeça No Tempo,-9.71666666666667,-43.9,,{},False
BR,,BRLYA,Santa Amélia,-23.2666666666667,-50.4166666666667,,{},False
BR,,BRPTT,Ponte Alta Do Tocantins,-10.7333333333333,-47.5333333333333,,{},False
BR,,BRSGY,Santo Antônio De Goiás,-16.4666666666667,-49.3,,{},False
PL,,PLBZG,Bydgoszcz,53.15,18.0,,{},False
CA,,CAYXH,Medicine Hat,50.03333333,-110.6666667,,{},False
BR,,BRPGP,Porto Alegre Do Piauí,-6.96666666666667,-44.1833333333333,,{},False
BR,,BRNGU,Santo Antônio Do Aracanguá,-20.9166666666667,-50.4833333333333,,{},False
SK,,SKVYN,Vysné Nemecké,48.66666667,22.26666667,,{},False
BR,,BRVMD,Vera Mendes,-7.6,-41.4666666666667,,{},False
BR,,BRTIP,Tupi Paulista,-21.3833333333333,-51.5666666666667,,{},False
BE,,BELIB,Libramont-Chevigny,49.9213714,5.3775094,,{},False
DE,,DEGTY,Grainet,48.8,13.65,,{},False
BR,,BRWAN,Wanderlândia,-6.85,-47.95,,{},False
BR,,BRSJG,São João Do Araguaia,-6.233333333,-48.43333333,,{},False
DE,,DENUS,Neusäss,48.4,10.83333333,,{},False
US,,USSGH,Springfield,39.91666667,-83.8,,{},False
CD,,CDKGN,Kasongo-Lunda,-6.466666667,16.81666667,,{},False
BR,,BRCAV,Casa Nova,-9.16666666666667,-40.9666666666667,,{},False
IR,,IROMH,Urmieh,37.55,45.1,,{},False
BR,,BRSOG,São Miguel Do Guaporé,-11.6833333333333,-62.7166666666667,,{},False
US,,USTSM,Taos,36.4,-105.5666667,,{},False
EE,,EEKAP,Karlova Paadisadam,58.369,26.746,,{},False
EE,,EETYA,Tartu Inertmaterjalide Sadam,58.36027778,26.75138889,,{},False
BR,,BRPTI,Paraíso Do Tocantins,-10.1666666666667,-48.8833333333333,,{},False
BR,,BRNGG,Nova Guataporanga,-21.3166666666667,-51.6333333333333,,{},False
BR,,BRBBV,Buriti Bravo,-5.83333333333333,-43.8333333333333,,{},False
US,,USCLE,Cleveland,41.5,-81.66666667,,{},False
CN,,CNTCS,Tacheng,46.75,82.98333333,,{},False
VE,,VESOM,San Tome,8.9415295,-64.1300791,,{},False
BR,,BRPKD,Presidente Kennedy,-8.51666666666667,-48.5,,{},False
RU,,RUKEJ,Kemerovo,55.33333333,86.08333333,,{},False
EE,,EEVEY,Veskimäe,58.377,27.045,,{},False
EE,,EEVBP,Vaibla Puhkeala,58.4075,26.0525,,{},False
BR,,BRARP,Araporã,-18.4333333333333,-49.1833333333333,,{},False
BR,,BRLVA,Salvador Das Missões,-28.1166666666667,-54.8333333333333,,{},False
BR,,BRCMY,Cromínia,-17.2666666666667,-49.3666666666667,,{},False
BR,,BRPSN,Paulistana,-8.13333333333333,-41.1333333333333,,{},False
BR,,BRKMO,Comodoro,-13.65,-59.7833333333333,,{},False
BR,,BRTCI,Tupaciguara,-18.5833333333333,-48.6833333333333,,{},False
BR,,BRICH,Isaías Coelho,-7.73333333333333,-41.6666666666667,,{},False
BR,,BRCNT,Corrente,-10.4333333333333,-45.15,,{},False
UA,,UAOZH,Zaporozhye,48.31666667,33.61666667,,{},False
CA,,CAPBH,Peterborough,44.3,-78.33333333,,{},False
BR,,BRPMR,Palmeiras,-12.5,-41.5666666666667,,{},False
BR,,BRTLG,Três Lagoas,-20.7833333333333,-51.7,,{},False
BR,,BRCZO,Cruzeiro Do Oeste,-23.7666666666667,-53.0666666666667,,{},False
BR,,BRPIP,Pirapora,-17.3333333333333,-44.95,,{},False
BR,,BRCKS,Carajás Apt/Parauapebas,-6.116666667,-50.0,,{},False
VE,,VEMRD,Mérida,8.5698244,-71.1804988,,{},False
US,,USWF7,Waynesfield,40.6,-83.96666667,,{},False
SK,,SKVSC,Velké Slemence,48.51666667,22.15,,{},False
DE,,DEFLL,Fell,49.7666666666667,6.78333333333333,,{},False
CZ,,CZULN,Ustí Nad Labem,50.66666667,14.03333333,,{},False
EE,,EERJJ,"Raja, Järveküla K",58.005,26.14194444,,{},False
VE,,VEVDP,Valle De Pascua,9.2217178,-65.9794807,,{},False
BR,,BRBID,Brasilândia Do Sul,-24.1833333333333,-53.5166666666667,,{},False
BR,,BRRSB,Rio Dos Bois,-9.33333333333333,-48.5166666666667,,{},False
BR,,BRORI,Oriente,-22.1333333333333,-50.0833333333333,,{},False
BR,,BRYCA,Iracema,2.16666666666667,-61.05,,{},False
BR,,BRSMF,São Miguel Do Fidalgo,-7.58333333333333,-42.3666666666667,,{},False
BR,,BRSPW,Santa Rita Do Pardo,-21.3,-52.8166666666667,,{},False
BR,,BRNDR,Nova Candelária,-27.6,-54.1,,{},False
BR,,BRDAA,Dobrada,-21.5,-48.4,,{},False
BF,,BFLEO,Léo,11.1,-2.1,,{},False
BR,,BRANO,Arinos,-15.9166666666667,-46.1,,{},False
EE,,EEVAG,Vagula,57.83527778,26.92194444,,{},False
BR,,BRRAI,Iraí,-27.1833333333333,-53.25,,{},False
BR,,BRTBI,Tarabai,-22.3,-51.55,,{},False
CO,,COPAC,Pacho,5.133333333,-74.16666667,,{},False
CF,,CFODJ,Ouanda Djallé,8.9,22.8,,{},False
BR,,BRSXG,Santa Cruz Do Xingu,-10.15,-52.3833333333333,,{},False
BR,,BRPVC,Porto Vera Cruz,-27.7333333333333,-54.8833333333333,,{},False
AF,,AFCCN,Chaghcharan,34.51666667,65.25,,{},False
BR,,BRURA,Uraí,-23.2,-50.7833333333333,,{},False
TD,,TDAOD,Abou-Deïa,11.45,19.28333333,,{},False
EE,,EEJSV,"Jõesuu, Puka V",58.08694444,26.0625,,{},False
BR,,BRVDP,Valença Do Piauí,-6.38333333333333,-41.7333333333333,,{},False
BR,,BRLIN,Lins,-21.6666666666667,-49.75,,{},False
US,,USRW3,Richwoods,38.15,-90.83333333,,{},False
TD,,TDNDJ,N'Djamena,12.11666667,15.05,,{},False
BR,,BRRSI,Recursolândia,-8.73333333333333,-47.2333333333333,,{},False
BF,,BFBOG,Bogandé,12.98333333,-0.133333333,,{},False
PY,,PYASU,Asunción,-25.26666667,-57.66666667,,{},False
BR,,BRRTK,Santa Rita Do Tocantins,-10.85,-48.9,,{},False
BR,,BRNVA,Nova Olinda,-7.61666666666667,-48.4166666666667,,{},False
DE,,DEWFB,Waldfischbach-Burgalben,49.28333333,7.583333333,,{},False
BR,,BRMQO,Marquinho,-25.1,-52.25,,{},False
PL,,PLRZE,Rzeszów,50.05,22.0,,{},False
BR,,BRSOQ,Saltinho,-26.6,-53.05,,{},False
DE,,DEESG,Eschenburg,50.81666667,8.383333333,,{},False
BR,,BRJAU,Jaú,-22.2833333333333,-48.55,,{},False
EE,,EETUV,Tuvikese,58.35722222,26.15916667,,{},False
BR,,BRMEY,Medeiros,-19.9833333333333,-46.2166666666667,,{},False
BR,,BRFND,Felixlândia,-18.75,-44.8833333333333,,{},False
EE,,EEKIV,Kivi,58.22888889,25.98027778,,{},False
BR,,BRJSS,Jussara,-23.6,-52.4666666666667,,{},False
BR,,BRAYA,Abatiá,-23.3,-50.3,,{},False
US,,USLAR,Laramie,41.3,-105.5833333,,{},False
BR,,BRMIR,Mirassol,-20.8166666666667,-49.5,,{},False
AT,,ATGRZ,Graz,47.06666667,15.45,,{},False
BR,,BRUDS,União Do Sul,-11.5333333333333,-54.3666666666667,,{},False
DE,,DEBIN,Bingen Am Rhein,49.96666667,7.883333333,,{},False
DE,,DES7C,Steinach,48.95,12.61666667,,{},False
LV,,LVDGP,Daugavpils,55.8833333333333,26.5333333333333,,{},False
BR,,BRSZL,Serra Azul,-21.3,-47.55,,{},False
BR,,BRBDC,Barra Do Corda,-5.5,-45.2333333333333,,{},False
BR,,BRCDG,Cocalzinho De Goiás,-15.7666666666667,-48.7666666666667,,{},False
BR,,BRPLC,Pontes E Lacerda,-15.2333333333333,-59.3333333333333,,{},False
KG,,KGFRU,Bishkek (Ex Frunze),42.86666667,74.6,,{},False
CO,,COMTB,Montelíbano,7.983333333,-75.41666667,,{},False
CZ,,CZKUH,Kutná Hora,49.95,15.26666667,,{},False
BR,,BRFNS,Fronteiras,-7.08333333333333,-40.6166666666667,,{},False
BR,,BRPSI,Palestina,-20.3833333333333,-49.4333333333333,,{},False
EE,,EEHLM,Hällimäe,58.25666667,26.15777778,,{},False
BR,,BRSWP,São José Do Piauí,-6.86666666666667,-41.4666666666667,,{},False
BR,,BRCTY,Corumbataí,-22.2166666666667,-47.6166666666667,,{},False
MR,,MRSEY,Sélibaby,15.16666667,-12.18333333,,{},False
BR,,BRBLC,Barra D'Alcântara,-6.51666666666667,-42.1,,{},False
SK,,SKHOL,Holíc,48.8,17.16666667,,{},False
BR,,BRIBR,Ibirá,-21.0666666666667,-49.2333333333333,,{},False
EE,,EEKMS,Kuimetsa,58.39777778,25.9725,,{},False
BR,,BRNAL,Planalto,-21.0166666666667,-49.9166666666667,,{},False
BR,,BRCLM,Colméia,-8.71666666666667,-48.75,,{},False
BR,,BRALI,Acrelândia,-10.0666666666667,-67.05,,{},False
US,,USCRX,Corinth,34.93333333,-88.51666667,,{},False
BR,,BRSAX,Santo Anastácio,-21.9666666666667,-51.6333333333333,,{},False
BR,,BRLAI,Lagoa Do Barro Do Piauí,-8.46666666666667,-41.5166666666667,,{},False
BR,,BRSII,Santa Isabel Do Ivaí,-23.0,-53.1833333333333,,{},False
BR,,BRMHD,Malhada,-14.3333333333333,-43.7666666666667,,{},False
BR,,BRUCH,Uchoa,-20.95,-49.1666666666667,,{},False
BR,,BRNLA,Nova Lacerda,-14.4666666666667,-59.5833333333333,,{},False
DE,,DEPAR,Parsberg,49.16666667,11.71666667,,{},False
BR,,BRAMT,Adamantina,-21.6833333333333,-51.0666666666667,,{},False
BO,,BOBVK,Huacaraje,-13.55,-63.75,,{},False
BO,,BOASC,Ascensión,-15.7,-63.08333333,,{},False
BR,,BRSRW,São Romão,-16.3666666666667,-45.0666666666667,,{},False
BR,,BRPEU,Pompéu,-19.2166666666667,-45.0,,{},False
BR,,BRMLW,Modelo,-26.7666666666667,-53.05,,{},False
BR,,BRGNU,Guaraniaçu,-25.0833333333333,-52.8666666666667,,{},False
BR,,BRPYH,Pracinha,-21.85,-51.0833333333333,,{},False
DE,,DELUH,Ludwigshafen,49.46666667,8.433333333,,{},False
BR,,BRLML,Palmelo,-17.3166666666667,-48.4166666666667,,{},False
BR,,BRCFE,Cruzeiro Da Fortaleza,-18.9333333333333,-46.6666666666667,,{},False
BR,,BRBQI,Barra Do Quaraí,-30.2,-57.55,,{},False
BR,,BRSWL,Santo Antônio Do Leste,-14.8,-53.6,,{},False
EE,,EEKVS,Kavastu,58.3825,27.10555556,,{},False
BR,,BRSPV,São Paulo De Olivença,-3.45,-68.9333333333333,,{},False
BR,,BRGAH,Graça Aranha,-5.4,-44.3333333333333,,{},False
BR,,BRLON,Salto Do Lontra,-25.7666666666667,-53.3,,{},False
BR,,BRTRR,Três Ranchos,-18.35,-47.7666666666667,,{},False
BR,,BRMOW,Motuca,-21.5,-48.15,,{},False
BR,,BRFAI,Fartura Do Piauí,-9.46666666666667,-42.7833333333333,,{},False
BR,,BRIGS,Itaguatins,-5.76666666666667,-47.4666666666667,,{},False
DE,,DERBA,Ransbach-Baumbach,50.46666667,7.733333333,,{},False
BR,,BRGWC,Água Comprida,-20.05,-48.1,,{},False
BR,,BRKOG,Corguinho,-19.8166666666667,-54.8166666666667,,{},False
DE,,DEMUC,München,48.15,11.58333333,,{},False
BR,,BRMRX,Maraã,-1.85,-65.5666666666667,,{},False
BR,,BRSAG,Santana Do Araguaia,-9.33333333333333,-50.35,,{},False
US,,USN7E,Glenbrook,39.08333333,-119.9333333,,{},False
BR,,BRSWX,Sampaio,-5.33333333333333,-47.8666666666667,,{},False
BR,,BRCMZ,Campinápolis,-14.5333333333333,-52.7833333333333,,{},False
BR,,BRSMU,Sud Mennucci,-20.6833333333333,-50.9166666666667,,{},False
BR,,BRTPS,Três Passos,-27.45,-53.9166666666667,,{},False
EE,,EELOB,Lobotka Paadisadam,57.96472222,27.61666667,,{},False
BR,,BRRLE,Rancho Alegre D'Oeste,-24.3,-52.95,,{},False
BR,,BRMNI,Manduri,-23.0,-49.3166666666667,,{},False
BR,,BREID,Antônio Almeida,-7.21666666666667,-44.1833333333333,,{},False
BR,,BRWBZ,Wenceslau Braz,-23.8666666666667,-49.8,,{},False
BR,,BRSSK,São Salvador Do Tocantins,-12.7333333333333,-48.2166666666667,,{},False
VE,,VECXA,Caicara De Orinoco,7.6128972,-66.1474752,,{},False
BR,,BRMEW,Meridiano,-20.35,-50.1666666666667,,{},False
US,,USRSX,Rouses Point,44.98333333,-73.35,,{},False
EE,,EEJRV,"Järveküla, Rannu V",58.33194444,26.14805556,,{},False
BR,,BRELI,Elisiário,-21.15,-49.1,,{},False
US,,USG8P,Grampian,40.95,-78.6,,{},False
BR,,BRIPQ,Ipiaçu,-18.6833333333333,-49.9333333333333,,{},False
BR,,BRRBU,Rio Bonito Do Iguaçu,-25.4833333333333,-52.5166666666667,,{},False
SK,,SKBDV,Bardejov,49.28333333,21.26666667,,{},False
BR,,BRFDO,Formosa Do Oeste,-24.2833333333333,-53.3,,{},False
BR,,BRTSR,Tesouro,-16.0666666666667,-53.55,,{},False
BR,,BRDGS,São Domingos,-26.55,-52.5333333333333,,{},False
DE,,DESAR,Salzgitter,52.15,10.31666667,,{},False
BR,,BRCJU,Cajuru,-21.2666666666667,-47.3,,{},False
BR,,BRBUM,Buritirama,-10.7,-43.6166666666667,,{},False
BR,,BRETR,Estreito,-6.56666666666667,-47.4333333333333,,{},False
BR,,BRSMT,Santo Antônio Do Monte,-20.0833333333333,-45.2833333333333,,{},False
DE,,DECOT,Cottbus,51.76666667,14.33333333,,{},False
BR,,BRMES,Matões,-5.51666666666667,-43.2,,{},False
BR,,BRCDA,Codajás,-3.83333333333333,-62.05,,{},False
BR,,BRTAH,Tapurah,-12.7166666666667,-56.5166666666667,,{},False
US,,US3LM,Lake City,44.33333333,-85.2,,{},False
CA,,CA2SL,St. Louis,52.9166666666667,-105.816666666667,,{},False
UA,,UALZH,Ladyzhyn,48.66666667,29.25,,{},False
BR,,BRTIW,Santiago Do Sul,-26.6333333333333,-52.6666666666667,,{},False
BR,,BRSNO,Serranópolis,-18.3,-51.95,,{},False
CO,,COPDA,Inírida,3.85,-67.91666667,,{},False
BR,,BRIUL,Itaúna Do Sul,-22.7166666666667,-52.8833333333333,,{},False
BR,,BREAA,Esperantina,-5.35,-48.5333333333333,,{},False
RU,,RUKZN,Kazan,55.75,49.13333333,,{},False
BR,,BRNAG,Parnaguá,-10.2166666666667,-44.6333333333333,,{},False
US,,USPAH,Paducah,37.08333333,-88.61666667,,{},False
US,,US7SM,Sunburst,48.88333333,-111.9,,{},False
BR,,BRDLS,Delfinópolis,-20.3333333333333,-46.85,,{},False
BR,,BRCBG,Cabeceira Grande,-16.0166666666667,-47.0833333333333,,{},False
DE,,DEER2,Erkenbrechtsweiler,48.55,9.43333333333333,,{},False
BR,,BRNAS,Nova Alvorada Do Sul,-21.45,-54.3666666666667,,{},False
AR,,ARCLO,Campo Largo,-26.8,-60.83333333,,{},False
CZ,,CZVKC,Velké Karlovice,49.36666667,18.3,,{},False
BR,,BRVMS,Varjão De Minas,-18.3833333333333,-46.0333333333333,,{},False
RO,,ROVAO,Varsolt,47.2,22.91666667,,{},False
DE,,DESUH,Sulzach,49.11666667,10.36666667,,{},False
BR,,BRVRC,Vera Cruz,-22.2166666666667,-49.8166666666667,,{},False
BR,,BRSTQ,São Tomás De Aquino,-20.78333333,-47.1,,{},False
BR,,BRTRC,Terra Rica,-22.7166666666667,-52.6166666666667,,{},False
BR,,BRRQE,Rio Quente,-17.7666666666667,-48.7666666666667,,{},False
BR,,BRFAE,Francisco Alves,-24.0666666666667,-53.8333333333333,,{},False
EE,,EEPIY,Piirissaare Saare,58.371,27.533,,{},False
UA,,UASLY,Susly,50.55,27.61666667,,{},False
BR,,BRGIA,Guaíra,-24.0833333333333,-54.2333333333333,,{},False
BR,,BRNEM,Nova Erechim,-26.9,-52.9,,{},False
BR,,BRCWW,Corumbataí Do Sul,-24.0833333333333,-52.1166666666667,,{},False
BR,,BRGMI,Gabriel Monteiro,-21.5166666666667,-50.55,,{},False
BR,,BRJFO,Joaquim Felício,-17.75,-44.1666666666667,,{},False
BR,,BRBIA,Ibiá,-19.4666666666667,-46.5333333333333,,{},False
BR,,BRCFU,Cafarnaum,-11.6833333333333,-41.4666666666667,,{},False
GN,,GNMLI,Mali,12.05,-12.3,,{},False
CZ,,CZKLC,Klícany,50.2,14.43333333,,{},False
BR,,BRNBI,Nova Brasilândia,-14.9166666666667,-54.9666666666667,,{},False
BR,,BRRRW,Arraial,-6.65,-42.5333333333333,,{},False
BR,,BRMUV,Mundo Novo,-13.75,-50.2833333333333,,{},False
US,,USWE7,West Columbia,38.96666667,-82.05,,{},False
BR,,BRPIW,Primeiro De Maio,-22.85,-51.0166666666667,,{},False
BR,,BRMGF,Maringá,-23.41666667,-51.91666667,,{},False
DE,,DERA3,Raschau-Markersbach,50.5333333333333,12.8333333333333,,{},False
EE,,EEPRO,Pööri,58.18777778,26.09527778,,{},False
US,,USA7R,Fairfield Bay,35.58333333,-92.26666667,,{},False
BR,,BRPFN,Pedro Afonso,-8.95,-48.1666666666667,,{},False
BR,,BRAGI,Aparecida De Goiânia,-16.8166666666667,-49.2333333333333,,{},False
PF,,PFNHV,Nuku Hiva,-8.8,-40.2333333333333,,{},False
DE,,DEPEZ,Penzberg,47.75,11.38333333,,{},False
BR,,BRKUR,Currais,-9.0,-44.4,,{},False
UA,,UAKRQ,Kramatorsk,48.71666667,37.53333333,,{},False
BR,,BRCYS,Canápolis,-18.7166666666667,-49.2,,{},False
BR,,BRFPI,São Francisco Do Piauí,-7.23333333333333,-42.5333333333333,,{},False
BR,,BRSLD,Sidrolândia,-20.9166666666667,-54.95,,{},False
